time,user,rating,comment,votes
2023-01-22 23:41:49,一堆曲别针,5,四星+一星鼓励，值得八分以上的佳作！还有我不理解 看了会睡觉一般是不感兴趣 看了骂依托答辩的都是什么脑回路。美国拍科幻片就能泛滥煽情主旋律，中国就不能是吧。美国就能输出，中国就不能是吧。再说了，我是真没看出来有多主旋律了，要硬说是主旋律的话我认为是人类命运共同体。《星际穿越》可以有亲情，生孩子没问题，到《流浪地球》这就催婚催生了是吧?《星际穿越》里美国人可以拯救全人类，《流浪地球》里中国人就不能拯救世界了是吧?《星际穿越》里可以抛弃一大部分人类，然后一小部分人类放弃地球和太阳系去新星球生存，《流浪地球》就不能有家国情怀，带着剩余一半的人类和地球去寻找新家园是吧?我只能说戴有色眼镜去看总能在鸡蛋里挑出来骨头。当然，上述这些是我好兄弟宸老师（豆瓣可以搜到）以及我亲身经历而有的输出。,4494
2023-01-23 00:31:19,朝阳区陆依萍,2,整个观影感受就是又臭又长！不知道在打什么？不知道在忙什么？不知道在慌什么？不知道在干什么？,2964
2023-01-22 12:33:12,居无间,4,四星半。《流浪地球2》比第一部进步很多，并将国产科幻大片提升到了前所未有的高度。世界观足够硬核，动作场面与特效更加恢弘也更加细致，尤其是对太空电梯的呈现，太惊艳了。剧作上也更扎实了，两次大型危机（太空电梯危机、月球坠落危机）、两种理念冲撞（数字生命计划与移山计划）、两个一体两面的主角……冲突线明晰，人物群像立体。同时，周喆直就是新时代的愚公，难怪这个角色要请李雪健老师来演。影片对愚公移山这样的中国精神有了更加丰富有力的传达，这也是区别于好莱坞大片的根本所在。,10836
2023-01-22 16:09:28,Made in Heaven,4,野心满满，想讲的东西太多了，叙事节奏反而就出了大问题……整成了编年史,4291
2023-01-27 11:35:17,黑山小钻风,3,你看流浪2买一张票就能看到《2001太空漫游》，《源代码》，《银翼杀手》，《星际穿越》，甚至还能看到吴京强加了一段太空版《男儿本色》。这么一看还挺值的。只是你得忍受巨慢的三个半小时，以及动不动就硬来的煽情和文化自恋。流浪1凭借文化自恋式的宣发搔到了那些自诩“站起来了”的人的痒处，票房赚麻了；导演尝到甜头，流浪2干脆就用上了痒痒挠，特别是那个年轻的女发言人对着暴跳的美方代表轻蔑的一笑说，我们只是告知不是征得你方同意。这时候电影院里如果不欢呼起立，爆发雷鸣般的掌声，那简直就是观众们不懂风情。,772
2023-01-22 11:59:02,无心xwxw,5,比第1部好看。中国科幻电影需要更多的小破球,5783
2023-01-22 20:58:51,漂亮宝贝不干了,4,笨笨  你是条军犬！,3148
2023-01-23 19:23:03,Exodus,5,不要破坏太空电梯！我以后要坐的！,3412
2023-01-25 18:32:05,shininglove,3,进步不应仅局限于特效，还包括如何看待女性，价值观突破和技术飞跃一样重要，真正大片是两条腿走路。,599
2023-01-22 13:30:14,西楼尘,5,照古人的月亮将要毁灭今人，进化后的系统阻挡人类存续。人类制造复杂的密码用于相互毁灭，也诞生伟大的文明用于股骨愈合。宇宙里的小小白点是我们的一切，移山让人类的未来有了方向，科技却让数字的生命成为了可能。我们要活在电缆里荧屏中让意识自主永恒，还是心怀蓝天让躯体等到鲜花挂满枝头的瞬间。,2140
2023-01-22 15:06:16,feiyu21770,2,散场“你睡了吗？”“我睡了”“我也睡了”,2501
2023-01-31 23:45:01,DJLily,3,特效五星，创意五星，但是作为女性，我给它扣两星。图恒宇开车转头导致妻女车祸身亡，他却只对女儿思念愧疚追忆，妻子仿佛就是生育工具，此后只字未提，为了女儿还多次置拯救人类大事业于旁，强行凹父爱人设讨人嫌。韩朵朵作为本片中一开始与刘培强两人强强组合的女性角色，最后也安排了一个相夫教子，得病去世的结局，沦为体现刘培强铁汉柔情好丈夫好爸爸人设和走上英雄之路上的重要工具人。还有多次巧合的卡时间成功发射和成功启动来制造紧张感，让人略感不适，巧合多了反而弄巧成拙。,453
2023-01-22 11:56:54,hkko,5,刚看完，特效国产最顶，故事情节也好，演员全部演的好,4001
2023-01-25 21:13:17,欢乐分裂,3,感受到主创是如何用心用力地在努力凹成太空史诗的样子（大场面还不少），事实上无论从哪方面看都的确具有视效大片的风范，然而工业指标的进步和原著在硬科幻指数上的抗打，并不能保证一部电影的可看度——打鸡血式的价值观输出和强行灌“责任”，以及过度强调家庭的重要性，其实也是一种美式变体的舶来品（虽说也看得心累，倒也并非最大槽点）。最难熬的不是“负责任”的假大空口号，难熬的是最后一分钟营救与煽情戏的对冲，直接稀释高潮点的爆发，原文本的庞杂体量和更多冲突原本也可以被匀到更多戏份、处理得更明晰，当然也能理解编导考虑到市场接受度做的处理，毕竟现在的成品看来已够像一篇说明论文了。1的剪辑问题还在，两条线捏合度也不够，因而三小时经常体感混乱；结尾埋第三季的线太像hal9000了吧。,344
2023-01-22 14:44:45,赫克托尔,5,刘德华那条线简直要哭瞎，他现在演技炉火纯青到可以控制微表情和细微动作，在工作人员让他写遗嘱他淡淡地说“我不知道要写给谁”，还有14年没见女儿然后再次见到的那幕，以及死后在数据里与女儿重逢，害我“哇”一下哭到坐我旁边的人直接吓到；宁理老师也是，明知道他要死，还是忍不住会哭，出了影院眼睛都肿了，气到我直骂我兄弟哪有人选大年初一来看煽情片的；如果可以剪掉煽情点和主旋律和正能量，这部片的科幻概念与视觉呈现是超乎意料的；但是也只有中国导演才懂“思乡”“回家”对中国人的意义如此重大，吴京老婆患癌说着要回上海，他载她飞回一片废墟的上海，那个场景真是无尽的悲凉，我心里响起了一句话：“我们没有家了。”人的智慧在科学，而人的灵魂在情感，这部片很好地结合了理性和感性，太棒了（就是求别太煽情）。,2983
2023-01-22 12:27:27,Maestropiece,5,阿喀琉斯不过是为了自己的友伴帕特罗克罗斯而选择去死，执行机械起爆的老飞行员们却是为了整个人类而选择去死，并把生的希望留给下一代。这种对not to be的讲法不存在于西方传统里，是中国与刘慈欣的的大义。然而还是要借用一句荷马史诗来描绘刘培强与他师傅、上一辈与下一辈的命运传承——人类如落叶，一代代凋零，一代代繁荣。第一幕太空电梯戏特效拉了，之后的月球戏特效真的好，身临其境。第一幕之后虽然整体结构上还是传统三幕式电影，但叙事的跳跃有了原著里的那种编年史的壮阔感。李雪健老师的表演太好，中山装太帅刘德华对他的角色在表演方面无可挑剔，但从剧作方面来讲，这个角色，不同于刘培强因为前作的设定只能是男性，可以写成女性角色，交给女性去演。单一的男性视角是刘慈欣作品的唯一缺陷。,2284
2023-01-23 12:15:10,麻薯奶油波波兔,4,建议前面一小时一剪没。,2165
2023-01-24 23:20:34,影随茵动,4,比第一部的视野磅礴，有更加深入的思考，尤其是刘德华的那条数字生命计划线，也是为第三部埋下的彩蛋。特别不喜欢李雪健最后点火时的迷之自信和沙溢的50岁以上出列，充斥着强烈的自我感动和群体绑架。最喜欢的人物是宁理的马兆，代表理性之光，只有在他那里，人类存在的意义和人类之于万物的地位才是最理性的。,1398
2023-01-24 17:04:08,camus,2,就这还有人说超过《星际穿越》？,1733
2023-01-22 18:02:01,Peter Cat,2,~,1212
2023-01-29 00:08:22,公主殿下,4,所以为什么图恒宇只惦记他女儿。。那他老婆也是那场车祸一起去世的啊。。啊我真的是，中国女人的一生就只有母亲和妻子的身份了吗。还有韩朵朵作为一个医疗兵，连救治伤员的戏份都没有，那她存在的意义是？只为了突出刘培强是个可以保护老婆的好丈夫？,1364
2023-01-22 21:42:52,Kek444,3,三星以下对电影不公平，三星以上对观众不公平。,902
2023-01-23 19:13:37,Wanli,3,我不喜欢“一定” 没什么是一定会做到的,985
2023-01-27 14:13:38,杨迪,5,特效无敌！是真正意义上有中国价值观的国际大片。三个小时的观影时间完全饱满，故事讲的非常紧凑且清晰。最后夸下沙溢哥，做到了拥有好演技，录再多综艺也不让人出戏。,533
2023-01-23 11:23:07,Aryana H.,5,异国他乡看的电影 结束后整个IMAX的人都在鼓掌 中国牛逼！！！,1792
2023-01-22 12:12:11,啊咧,5,9/10，四星半没想到在《流浪地球》上映后喊了那么久的“中国科幻电影崛起”之后又一部能拿出手的硬科幻是《流浪地球2》这一部作为第一部的前传不仅丰富了世界观与第一部有非常多的互文，野心非常大，已经不仅仅局限在“流浪地球”本身了，为后面的续集埋了很大的伏笔。如果是第一部的成功可以说是有巧合运气成分，那这一部郭帆真的是将自己的功力都发挥出来了，各个层面都展现了非常成熟的掌控力，绝对是中国未来最可以期待的商业电影导演。李雪健老师的角色基本没有什么动作，因为一直坐在轮椅上，但是他真的是一个用表情和台词就能完美塑造角色的演员，有几场戏穿透力太强缺点的话可能就是太强调，试图融入春节档而加入了很多生硬的笑点，最后煽情部分有点太多了拖节奏了，总体上瑕不掩瑜毕竟是真的硬整体跟第一部相比算得上是进化了,2681
2023-01-25 20:19:35,嘛哭当拿路哆,3,学学减法吧……这大炖锅。电影是煲汤不是冒菜。,1056
2023-01-23 03:26:53,张小北,5,这部前传故事的续集电影，可不止比一好一点，完全是巨大的跨越式进步，真的是百尺竿头更进一步。从0到1很难，难在战胜怀疑从无到有开创新路；而从1到2的难在于如何给出更多的惊喜和提高标准。这次电影给出的都不止惊喜，而是震惊了！方方面面的巨大提升，以及背后巨大的工作量和所需要挑战的事物，令人肃然起敬。加油吧！期待3！,815
2023-01-25 23:19:03,蔡小马,4,75分。特效顶级，但是但凡多花1000万在编剧上，故事也不至于碎成这样。这剧本我真的敢说“我行我上”，方方正正，刚直不阿，一块是一块，互相都不粘连。跟旅行vlog一样，你看这里是太空电梯，你看这里是刘培强结婚，你看这里是月球危机，你看这是我们的互联网基地……每个感动的点我都知道导演要感动，但我始终入不了戏，不敢动。隔壁《满江红》有个热评，说“感动你的不是电影，而是满江红这首词”，《球2》也可以套用这个评论：“感动你的不是电影，而是中国的伟大崛起”。,971
2023-01-24 18:59:38,后自愈,3,郭帆应该少看《2001太空漫游》，多看几遍《楢山节考》。,271
2023-01-24 20:07:52,bOingbOing,5,我提出拯救中国科幻计划，让郭帆拍三体,954
2023-02-04 21:11:43,大鱼张张,3,《流浪地球2》是一部夹杂着中式煽情和爹味儿的东方科幻。完全没必要的方言，令人冷笑的过时网梗，拖沓的双线叙事节奏，略欠考究的镜头语言，值得推敲的人物对白，矮化西方、突出中俄情比金坚的国关占位，让这部片子只剩下一个气势恢宏的科幻外壳，难以真正融入西方类型片的对话语境。,254
2023-01-24 07:56:31,小队长,5,我个人不允许这片子评分比阿凡达2低。,1217
2023-01-22 12:16:36,水王,5,太牛逼了，对第一部的褒奖可能还有对国产特效大片鼓励的成分，第二部则完全是在国际水准看来都表现的极其出色，迄今为止最好看的华语科幻片，放眼国际，十年内最好看的科幻片，已经很久没有看到的近乎满分的商业片，中国的独立日，不对，罗兰艾默里奇改名叫小郭帆吧，应该，理应多得国内影史票房第一的桂冠！,1119
2023-01-30 23:33:08,Bella,5,这么说吧，如果这部电影是美国人拍的，一模一样的台词一模一样的剧情，会被豆瓣网友打到9.2分。我不是在嘲笑豆瓣崇洋媚外，毕竟一直都是如此，我只是在提醒大家，是时候正视我们中国人自己的科幻。这部电影，东方价值观把西方价值观按在地上摩擦，它向全球展示了我们中华文明的优越与格局。此外，它的故事线，人性挖掘，特效，高能概念，都把中国科幻拔高到了世界级水平。唯一一点对观众不友好的是，片中大量英文台词，我父母反应看字幕太累,522
2023-01-22 14:35:08,思路乐,2,【C－】也确实不必抱有太多期待。第一幕便已浓缩了前作的全部糟粕：吴京的油腻追女路只是开始，太空电梯坠落的大场面才是彻头彻尾的灾难，无论场面调度还是事件编排都没有任何节奏可言，也自然没有危机可言，只是单调的cg填充，本该大展手脚的奇观空间就这样被活活浪费。后两幕开始投身于机械化的全球人民大团结，不失为一种对国际主义的刻板印象（也隐隐让我怀疑郭帆是俄罗斯黑）。编年史的叙事下理所应当抛弃悬念、凝结意志，有着现实的背书，也可肆意宣泄“伪装成国际主义的沙文主义”，或者说终于等到了战狼精神的显形（最后一秒营救的戏剧冲突，你tm咋还比观众还更惦记这个）。郭帆团队对待科幻点子的态度与喊口号类似：一种激昂，一种趋向，以及不顾一切的臃肿点题。开始好奇这个系列在第三部会成长为何种模样....,1827
2023-01-22 23:40:47,圆首的秘书,1,感谢罗兰·艾默里奇的好兄弟郭帆为我们奉上的《月球陨落》姊妹篇，请让我代表全人类向剧组致敬，献上比《月球陨落》多一星的敬意 p.s. 真的有人觉得这特效是进步了吗 p.p.s. 现在看完半个小时我已经忘了发生了些啥？,1099
2023-01-29 18:05:23,幻听丶全球变冷,5,"之前还以为吹的有点过头了，看完了之后我认为，除了配乐比《星际穿越》差点，这部电影已经完全达到了同一层次和水平。题外话，我有时候就忍不住想问一句了，以前你们对中国电影痛心疾首、恨铁不成钢，现在中国科幻都已经拍到这种程度了，你们还不满意？那你们的期望到底是什么呢？我都懒得拆穿你们的心思，不批评批评，哪对得起你们那可笑的优越感。忽略意识形态本身，我们只爱电影艺术？电影艺术？你们配吗？",546
2023-01-26 00:44:47,王大根,4,绝对是亚洲科幻大片第一档，但娱乐性上跟好莱坞还是有差距。虽然这些年好莱坞的大片难看在故事越讲越小，任你宇宙爆炸也是拍家人和解，但这部又过于宏大叙事，情感上动人的点太少了,426
2023-01-29 10:18:32,Alice小花瓶,3,这种“科幻大片”让人失望的地方在于，它们看似有着充沛甚至豪迈的想象力，内核却永远是保守陈旧毫无创造力的旧世界。,425
2023-01-22 12:05:35,罗斯卡娅,5,科幻灾难片×赛博朋克✓正片全特么是假的，是莫斯的特效，特效的莫斯。,1559
2023-01-23 14:24:59,影君子,3,如果把吴京这条线去掉，只保留刘德华这条线，时长压缩一半，这片值四颗星,893
2023-01-26 02:19:59,kay,5,牛！洗去了昨天看xx红的晦气,523
2023-01-25 17:38:12,克里斯托空,2,像一个理科男疯狂跟我炫他的物理知识 但我不觉得他很牛逼,1305
2023-01-27 17:23:56,花果山望妻石🎩,4,去掉煽情部分可食用，不过要我说你们人类差不多得了，又不是什么了不起的文明非得要延续下去,651
2023-01-27 19:44:37,Ruoka,5,希望票房再高一些🙏被满江红超过实在有些魔幻,414
2023-01-22 15:31:12,mOco,4,1还只是部传统好莱坞叙事的电影，这一部才真正找到了自己的声音。虽然有很多显而易见的缺点（比如详细讲述两大独立危机带来的冗长，亲中与反中外国人的刻板刻画，未来世界女性在重要领域仍只是点缀等），但整体超出预期。视觉效果已经不输于好莱坞，故事内核也很动人以及体现着中国价值观。父女情爱情师徒情等线的处理都蛮细腻动人。喜欢那句台词：团结是需要付出代价的。ps：吴孟达出现的第一幕真催人泪下，和电影中数字生命的议题相呼应更让人唏嘘。,1366
2023-01-27 20:55:27,HOON,4,刘德华的角色充分验证了行车不规范亲人两行泪的大道理,636
2023-02-03 12:28:30,R08行星,5,不明白这种史诗级电影为什么还有人打一星，唯粉和黑粉真的都没有心吗。。。这片子直接把中国人在电影制作领域的话语权拉高了一个维度。且不说画面和剧情，就这个人类命运共同体和集体牺牲精神的立意，就吊打好莱坞一个世纪。这已经不是中国人能拍科幻了，而是只有中国人才能拍的科幻。另外三线叙事并行，从小家到大国再到数字生命，每个重要角色都有独特的人物弧光和成长线，从二部到一部的老少接棒也暗示了文明的延续离不开人类。看完后除了震撼就是感动，小破球，中国电影有你了不起。,250
2023-01-27 14:10:52,odm,5,和这部比，《满江红》只不过是个人乡村电影，这是电影工业。,332
2023-01-31 15:18:45,桃子汽水,4,最后把地球推出了太阳系，看到一个网友的留言有点逗，他说看这个剧感受到了中国人对不动产的执念。,373
2023-01-23 18:38:18,cruyff,2,豆瓣已经不是以前那个豆瓣了，电影真的非常一般。,1753
2023-01-22 16:52:31,JR,5,韩国也有航天队吗,526
2023-01-24 00:31:06,海边恶霸溏心蛋,5,郭帆，你睡的着吗，球3怎么还没上映,697
2023-01-22 19:30:38,炯之,2,好一场灾难，我说的是这个电影。,1410
2023-01-24 23:57:11,铿.路易斯,5,突然觉得漫威，碟中谍等好莱坞大片好幼稚啊。。。当中国文化遇上科幻，足以令世界战栗。多个主题，三线推进还能交待得如此圆满。。。这次真的五体投地！！！为中国科幻电影骄傲！！谢谢郭导和流浪地球一切台前幕后人员！！,445
2023-01-23 10:17:40,Billie Jean,1,台词尬到天，音乐抄星际，全员没智商，消费爱国主义，别吹了！扶不起来的！,998
2023-01-22 13:44:54,盐桃,2,如坐针毡的三个小时，想讲的内容太多拍出来的效果却是剧情整个七零八碎，还有国产贺岁电影什么时候能少一点自以为是的“男式”幽默……,1635
2023-01-30 11:56:10,y 13,2,看不得这种男味过重的东西,274
2023-01-22 23:04:53,Yuly🐇,4,很多废戏，各地人民reaction切换了多次，一些讨巧的幽默很难笑，整体像有个机械的公式在反复硬套。雪健老师的政治博弈写得过于生硬板正，意识形态能塞，但如何巧妙地塞还需修炼；吴京的追妻油腻老套，师徒情凑合；德华兄出彩，情节最贴科幻，感情戏不错。全片女性分量少得可怜，视效虽震撼，但文戏的进步空间还有很多，下一部添点真•科幻吧,1009
2023-01-24 01:23:05,民咕咕,4,音乐好好，特效有些地方好，有些地方好粗糙。“我们的人一定行”的类型以后别再拍了，太尬了。,482
2023-01-24 17:28:14,冰红深蓝,4,【IMAX版早场归来】尽管未提出或呈现全新的科幻概念/图景，但各方面比起第一部都有不小的进步与升级，观感上佳。形式与结构上，视觉特效与服化道细节的精湛用心肉眼可见，几位老戏骨都发挥出演技，剪辑不再有前作中混乱潦草的问题，三线交织的结构（分别从航天员/军人、量子计算机技术人员及外交代表/决策者的角度切入）也让叙事体量足够丰富，个人不赞同关于本片节奏慢（与“慢电影”比小巫见大巫）或文本过载（实而不烧脑且略直白，另还有平民生存与联合政府施政方式这两个层面未铺展描摹）的说法。文本深层方面，延拓并融贯了理性（数字生命，或服从/牺牲，虚拟空间，超感性彼岸世界）vs.感性（有情肉身，自保/私欲，地球空间，现世凡尘）的二项对立式。最终，要的是共存互补的人[性]，所以看似破坏的儿女私情实则成为拯救的关键一环。（8.5/10）,127
2023-01-22 21:06:43,神湾小月,3,清一色的四星五星让我怀疑豆瓣是不是被买通了……真的没第一部好看啊……,1094
2023-01-22 12:15:36,午夜心跳在加速,5,太震撼了，绝佳的视觉效果、紧凑的剧情，看的我一种汗毛倒竖的感觉，全程屏住呼吸，生怕错过任何一个镜头，这就是我们国产电影的希望，让我们的中国文化走出国门，展示我们的辉煌！《流浪地球2》的精神核心就如“愚公移山”一般，面对艰难险阻，应当以“子子孙孙无穷尽也”的信念，矢志不渝的前行，仰之弥高，钻之弥坚。李雪健那沙哑而平静的声音，彰显的正是以一种磨难中的坚定，一种永不言败的信念，这正契合了“愚公精神”，契合了中国人民骨子里的坚韧不拔。,1851
2023-01-24 18:12:51,啊哈哈君,2,这样的电影能拍三小时就是犯罪,673
2023-01-26 10:37:27,抱住索大转圈圈,5,我不觉得电影长，更长的我也看过，希望大家对自己家的好东西公平一点评价吧，这不比阿凡达2和漫威那些傻电影好看多了么……,422
2023-01-23 18:29:05,paracelsus,2,吐槽如下：看了三十分钟想到后面还有两个半小时很绝望；看吴京演毛头小子谈恋爱尴尬到头皮发麻；情节设置过于潦草，太多困难源于角色的腿在不同情境下被卡住；倒计时营造的紧迫感被大量注水的情节消减，比灾难更灾难的是磨叽；特效不服务于故事毫无意义，硬吹也没用；吴京线前后割裂，刘德华线完全立不住，毫无说服力，转变也很生硬,875
2023-01-22 22:26:21,江天,5,关于断裂股骨的那一段台词我大为震撼，这是中式价值观。中国电影需要更多流浪地球。其远大格局对中国电影和人们的审美工业化有很重要的意义。但如果觉得这种裹挟了民族主义、宏大叙事的电影就是科幻，那说明对科幻的理解还有所欠缺。我们要想做出好莱坞大片级别的制作，肯定要走过美国人走过的这些路。流浪地球只是刚刚迈步，做到了让中文在科技感中不陌生。整个片子让人想起早起的美国工业制品。特效还是欠，可能是我要求有点高，但是太空电梯长镜头堪称一绝。我很期待它把氦闪危机拍出来。,875
2023-01-27 00:37:24,HighPROT,5,刚刚看完，我能接受8.2的评分但是我不能接受只比阿凡达2高0.2分的评分，无论是在剧情设定内涵等等上，阿凡达2都不及流浪地球2一根毛。,441
2023-02-12 00:55:50,flipped,4,为特效打4星。剧情要吐槽的地方太多了，各种不合逻辑的强行煽情……什么叫“我的人一定能行”，人家生命条都红了，人都死了，你相信的点在哪？,118
2023-01-23 09:40:07,连城易脆,4,年初一一口气看5部之第5部。单日电影马拉松的最后一部，为了最好的激光IMAX版本，看完都已经夜里凌晨3点了，回家吃夜宵加整理材料后天都快亮了，意味着我为了看电影几乎24小时没合眼，这属于折寿式观影，请勿模仿。虽然《流浪地球》几乎是中国科幻电影的独苗，但是好在它的生长确实茁壮，几乎以一己之力把中国科幻片的水平拉到世界级的比较水准，也就更显宝贵。通过幕后纪录片以及实际观影的体验来看，主创团队的确为了构建这个新世界耗费了巨大心血，也看得出来郭帆他们的确是在认真创作，诚恳地征求并遵循科学家们的建议。太空电梯的长镜头实在太过震撼，战斗机与无人机的空战又实在酣畅，数字生命计划的讨论极富哲学价值。当然最触动人心的还是宏大叙事下本土化的精神表达，虽然很多人反感宏大叙事，可这才是真正天问式地思考人类命运的主题。,349
2023-01-22 18:55:23,大奇特(Grinch),4,技术上非常硬核，既是前传也是对1和世界观的合理补充，终于理解了科幻不是科学，但它们是可以紧密结合的。主题上仍发挥着 “人类命运共同体”的概念，却不再是正义为先、昂扬向上的基调，变得凸显日常但同样宏大。没有中间角色，因为三条线的主角或双主角都是均匀的，每个人都有自己的故事跟命运。喜欢图恒宇和马兆那条线，对“数字生命”的解释做得很通俗，呈现的是情感、精神上的选择与对峙。电影最后还是落到情感、落到人，将中国式家国情怀一并包裹进“中国故事”的表达中。,238
