time,user,rating,comment,votes
2021-09-02 12:57:57,谢谢你们的鱼,1,中国星际冒险题材的科幻，不抄袭《普罗米修斯》、《火星救援》、《撕裂地平线》、《死亡空间》、《异形》、《绝世天劫》真的就搞不出来自己的东西了吗？,7
2021-08-29 23:44:23,EVz,3,我觉得还有点意思，至少不是烂片，值得鼓励,1
2021-08-30 10:45:45,海盗的刀,4,山海经这个东方元素让人觉得很本土化，科幻灾难接续这个怪物造型，又让人觉得新奇。能把古代神话元素和科幻结合起来，很棒的想法。🀄,0
2021-10-02 05:05:29,WIKI魏,1,文戏又又多多多多多多多多又长长长长长长长长长长长长，全员话痨。选角审美统一，脸盲导致分不太清几位男主谁是谁,5
2021-08-30 09:31:54,非魚,1,剧情可以烂，发型不能乱,10
2021-09-07 16:55:37,孔府小鱼,1,笑死，一般薅羊毛烂片抄不了这么全乎。,1
2021-08-28 18:07:08,淡定,3,大概扫了扫，有值得鼓励的地方，完成度及格，2星半,3
2021-09-01 06:22:23,豆友104310668,1,流星雨突袭火星，N宇航员驾驶飞行器逃离，空中突遇鲲鹏巨兽，迫降滞留求援；路过火星的N宇航员奉命救援，基地突遇变异大蜥蜴，却都是某宇航员违规做基因杂交的变异怪兽；队长自爆+父亲自爆，除掉变异生物，其余人逃生。Ps:火星救援的戏剧前提+异星觉醒的怪兽+流浪地球父子亲情的低配版缝合怪。拍成异星觉醒那样的太空恐怖片也好过这样的四六不靠呀。,3
2021-09-03 15:27:52,hcc,3,不管如何说，还是支持下国产，虽然差距还是蛮大，但是有导演开始尝试咱们一直不是突出的领域这何尝不是一种挑战呢？,1
2021-08-31 09:21:58,蛮蛮,3,3星，特效场面非常不错， 就是故事一般，而且时间很短75分钟，好处是不墨迹，不费时间。看一看挺好的， 很多画面挺震撼的。,0
2021-10-17 10:14:05,默认啊,2,不行,0
2021-09-01 08:18:42,fr樊荣,1,即上海堡垒给中国科幻之窗关闭之后，它又给加了道锁。,7
2021-09-03 17:22:49,卤化银AgX,1,科幻片里出现了鲲，科幻片和中国玄幻杂糅在一起让人太难受了。,2
2021-08-31 08:18:09,巴喆,1,小了，格局小了。这个火星巨鲲完全可以再大一点，庄子曰：鲲之大，半个火星容不下。,12
2021-09-02 00:27:36,香醉忘憂,1,就是因为国产的，期望越大失望越大，抄袭、假大空也就算了，但起码你剧情节奏得跟上吧？我可以无视资金不足而弱化的特效，但我不能忍受你们在一本正经地做很多不合理的决定，麻烦真心学习一下人家好电影的剧情和节奏是怎么链接起来的再抄，好吗？,1
2021-09-12 22:08:32,学而时习之,0,2021.8.27想看，9.12看过。,0
2021-09-18 08:10:59,野战队队长,2,设定↑剧本↓演员↓台词↓,0
2021-08-28 22:12:56,浩哥有料,1,真就这么明目张胆地抄袭《火星救援》和《异星觉醒》？执行任务的所有人都非常淡定，你是救人呢还是观光呢？被怪兽追的时候能不能记得关门？完事儿了跟空间站说“一切安好”是几个意思？小行星都快撞上来了，能不能先上飞船再叙旧？删去这些SB的剧情和台词，原本75分钟的时长可能能删减到50分钟以内。最不能忍的是把中国飞控中心的科学家描绘的如此无能，这真的不能忍,18
2021-08-29 15:36:56,ericchung,1,特效上在國內的網絡片來說不算很差，這種特效大部分人都能接受我猜。但是劇情就真的沒有任何看點了。看頭10分鐘後，整個故事就猜到了。他們隊長的犧牲這裡演出也不好，看著非常生硬。硬來一次煽情。再到父親和兒子在上火箭前的對話，再到父親自我犧牲。他們之間還是缺少了一些起伏。人物關係觀眾開局也了解，但電影幾乎是用對話來表達的。如果本身切入有些父親和兒子之間爭執再到見面發生一些事，從而父親不得不離別犧牲等。。。,1
2021-09-05 18:20:36,豆友4395275,1,这算是硬科，但是反物理...,1
2021-08-27 23:47:20,噬元兽,2,……,2
2021-08-31 08:54:23,好消息,1,2042年中国已经实现了地球跟火星的即时通讯，点赞！,6
2021-10-27 10:05:57,db_mbq,2,尴尬 130#2021年看104部电影,0
2021-08-31 18:34:34,一只路过的肥猫,2,有点像页游，看的时候有点像跳帧，经常关键镜头没有了，比如对付变异生物的时候，不知道是没拍还是被广电爸爸拿掉了,1
2022-02-05 22:17:46,虫蠹,2,霍曼和爱因斯坦的棺材板压不住了,0
2022-04-04 23:37:06,弑欲墨染,1,本以为会看到点来自中国视角的火星科幻，没想到还是好莱坞为外壳的异型世界，定位不准确，更炫酷特效加持下的片子都在逐渐没有市场，这样的内容，基础世界观和故事都没讲好，还想获得观众什么好感。,0
2021-08-29 11:25:13,道道看电影,1,科幻网大,0
2021-09-02 01:46:11,Grigia,1,放院线能被喷死,2
2021-09-03 00:25:16,燕儀。🎐,1,简直侮辱了智商,5
2021-08-28 11:58:29,一级拾荒选手,4,中国科幻的新尝试~,3
2021-11-14 14:40:14,博古,1,都已经这样了，怎么还那样了,0
2021-08-27 21:24:21,张咏轩Wayne®,1,太烂了，果然网大不一样，剧情稀烂，角色丈二和尚摸不着头脑，亲情标配来闹场，无效煽情看的想骂脏话，炸掉基地必须莫名其妙牺牲？最后，北冥有鱼，其名为鲲，你上火星干嘛？创意请个会原创的特效师好不好？网大愈演愈烈，大部分都是粗制滥造的垃圾，投资人的钱能不能多花点在有意义的刀刃上？一颗星都不想给。,18
2021-08-28 22:54:12,追,1,因为我是爱奇艺VIP，有优先关影权，看完这部，我想把爱奇艺会员退了……,7
2021-09-03 17:43:47,头大伞小雨不愁,1,真的还是一点都没让我感觉到任何惊喜……结果依旧是典型的国产尬演低智商屎片，剧情是小学生二年级水平，演员哪里有演技？！怪物的设计就直接照搬个破鲸鱼？拍这种垃圾的制作方真的在侮辱观影的受众，你们有何能耐来如此确定我们和你们一样都是傻逼二百五！！！,2
2021-08-28 14:59:43,薛定谔的玫瑰,4,感觉一般，但是很开心能看到中国的科幻,4
2021-08-27 16:58:07,沉默的小皮,2,No.2257 火星里搞个大鲲就是国产希望了？,28
2021-12-26 21:19:23,thankyou,1,应该告他们抄袭，要么你就好好制作，要么你就挑几个好演员，什么玩意儿,0
2021-08-30 18:57:28,蜻蜓Fly,3,台词和画面不行，能拍这个题材挺值得鼓励的。,0
2021-08-28 22:34:16,龙虾Lobster,2,难看的不要不要的，外国科学家为了改良人类对火星环境的适应，就把从地球带回来的物种基因和火星陨石上的生物基因进行结合，结果研究出了在天空中会飞的鲸鱼，然而全片并没有和鲸鱼有太多的斗争，反而是被改良过的蜥蜴成了主要boss，主角一行人最后打败蜥蜴回到空间站。特效场景之类的，确实用心做了，但是剧情还是硬伤。,1
2021-09-04 13:27:48,X,1,直到救援人员降落到火星上，到达火星基地之前都还勉强ok，虽然鲸鱼在天上飞这个设定很迷，但是他们进入基地之后就太假了……从剧情到特效到节奏都很拉垮,1
2021-08-30 22:28:01,千叶柱间,1,知烂而上，才是电影学术精神！---烂片学研究。btw，那位外国姐姐好看。看完后，得出了一个结论：科幻片是最容易和最快出烂片的类型，无论中外。,0
2021-09-04 21:51:32,Young Miller,1,火星·山海经垃圾洗钱电影中间的种种表演出来的行为，再到最后那个军礼，辱没了我们敬爱的部队，辱没了我们伟大的宇航员！,5
2021-09-03 16:31:59,林潮,1,我就是为了看看有多烂所以看的，然而还是没能坚持到半个小时,0
2021-09-21 12:53:20,笨熊,2,特效5分，题材3分，剧情-5分。没完没了的各种废话，各种煽情。火星到地球能实现即时通话，这他娘比爱因斯坦都厉害吧。这边喊着赶紧跑，还有15分钟就跑不了了，那边煽情墨迹10分钟，没救了,1
2021-09-06 20:51:32,羁绊,2,风力单位牛顿？？？这河狸吗？？？怪不得在地球看不到鲲，原来人家来自火星:)石凉…怪不得看着眼熟，btv档案的主持人啊🤣说“安全”俩字似乎还有口音的样子…😆,0
2021-08-29 15:09:02,laokuangke,1,电影还不如弹幕好看。我已经掌握垃圾网大赚流量的套路了:砸钱拍几十秒的预告片，砸钱请营销号推预告片，然后能骗多少算多少。,0
2021-09-12 20:02:42,我不是江湖骗子,3,暗黑科学家背着同事养了两年的飞天大鲲鲲没被发现，这个姑且可以忍受，但剧情在三十分钟以后全面崩坏，先是突然来了一段莫名其妙且漫长的父子文戏，接着冯爸爸以一个站不住脚的理由神不知鬼不觉地开走火星车，最后鲲鲲居然被一个小发射舱爆破，逻辑性和科学性全部下线，让人目瞪口呆。选择科幻题材是一种好的倾向，但题材正确并不代表就能信马由缰，缝合乱编一通，置科学原理于不顾。剧情只能得一星，演员的表演和整体完成度加一星，题材鼓励加一星。,0
2021-09-03 23:36:11,mayu2862,1,演技生硬，情节简单！每一个套路都没有原创性。,0
2021-08-28 22:01:06,RexKang,3,北冥有鱼，其名为鲲——这时我在看前一部分时的感想。后来发现原来是一头变异的须鲸。嗯嗯，精彩。嗯，全篇最精彩的地方就是这里了，然后其他的部分还需努力。拜拜。,0
2021-08-29 19:00:12,amber,1,你这复刻得也忒……复刻了……,0
2022-01-21 19:41:46,电影里的Red,1,一星都嫌多。小行星撞击没有告警，画面大幅抄袭火星救援。火星上飞鲲。五个人飞五星不冬眠。进入火星引力圈之后原本计划靠引力弹弓去木星，直接转轨登陆火星，考虑过需要打多少个delta V吗，燃料够吗？我是在看科幻还是玄幻？无时延地火同步对话？？？爱因斯坦棺材板压不住了！,0
2021-08-28 00:59:35,seethesun,3,怪兽，又是人类自己造出来的。其实吧，没有必要让他们几个人费劲巴拉的去杀怪兽，下次准备好了，在天空上轰了它们就得了。那鲸都他娘的在天上游泳了，牛PLUS。安娜还挺好看。留下来找糖来完成炸弹的任务，李响才是最合适的人选吧？可是因为要给主角加戏，就换成冯同了，不然，炸弹只是计时器坏了，应该有办法博一博，而不是非要队长牺牲。好吧，队长后来说了，他的身体已经出了问题。结局一点也不惊喜，也不意外。冯同的爸爸为了救他们，开着一个弹头的小飞船让大鲸鱼吃了，然后那么小小个弹头舱把巨大的鲸鱼炸死了,1
2021-09-05 13:57:21,镇关西啊,1,原谅我，看的时候一直在笑。抱歉直接快进到片尾，多看一分钟都是煎熬,4
2021-08-28 23:20:11,↑·_·,1,QNMD变异鲸鱼,1
2021-09-03 00:51:16,吕旻园,1,创意是好的，但是不管是导演对细节的安排，还是演员的演技，都一塌糊涂，演员像是在对着提词板念台词，面无表情，细节上多处不合理的安排，是在无法忍受。,0
2021-08-28 09:26:28,冰花雪儿,5,国产科幻片还有很长很长一段路要走，敢拍这种题材电影真心敬你们是个英雄，这得有很强的心理承受力，毕竟网友们对科幻的标准该是挺高的。电影制作不错，从特效和技术上来说还是可圈可点的，道具和细节也很用心。我平常也是会看网络电影的，u1s1这特效在小成本的网络电影里，让我很意外，不过小成本电影剧情偏弱也正常。给一颗五星给勇气，敢在科幻电影里试水，也希望你们的热血不会被浇灭，相信会有越来越多得好作品出现,86
2021-08-28 18:03:08,Kid Wang,3,别说，还可以。半天才想起来，石凉出演过《一个人的奥林匹克》，演技确实在线。,1
2021-08-31 13:40:36,吃药药,1,家里来做客的小朋友要看 快瞎了🙂以后有了孩子可不让Ta看这种凹糟,0
2021-09-06 21:45:37,D伯爵,1,这个道具仿佛是美国40年前的末日科幻片,0
2021-08-28 21:09:08,汉尼拔大叔,2,＃2倍速电影☞不能说很难看，只能说非常烂了！剧情尴尬，画虎不成反类犬。☞唯一还有点点，看点的就是那鲲了，鲲之大，一锅炖不下……☞电影展示我国的科技进步，国家实力不断增强，观影能有民族自豪感，这挺好的！但是，老是一味的卖情怀，不在电影情节、构思和演技等下功夫，这是很不好的！国产多烂片，因为反正有人买单，有市场买单，中国人多，你不喜欢看，总有人喜欢看！或者洗钱般的烂片，呵呵……☞国产多烂片！老有人说，国产片比不上外国片，要多些宽容，不要要求太高！这是民族自卑感吗？国产不缺好片，不管是2000年前还是2000年后！而且确实越来越好，就算一些网络电影，有的也拍的很不错，很有新意精彩，起码拍的认真，不糊弄人。对于国产好电影，适当评更高分，以表支持，也是很好。但是对于一些烂片，坚决差评。,1
2022-01-04 03:23:59,YUKI,2,什么鬼，yue。。,1
2021-08-31 05:02:15,聚羽成翼,1,虚幻惊悚片,0
2021-08-28 19:45:46,己注销,3,大场景还是不错的，达到了特效的合格线，所以给一星；另外，思路很有创意，鲲和科学家的关系是我没预料到的，非常不错。但，仅此而已，剧情还是太多不合理，太过煽情，太多拖沓，导演还需继续努力。再多给一星，给科学家和宇航员们，致敬！,1
2021-08-31 11:11:55,豆友71047114,2,看到那条黑黢黢皱巴巴的大蓝鲸无视重力以及氧气等物理常识凭空翱翔，我就知道，该编剧是蹲坑的时候编出来的本子，努力想正经，然而十分不正经。,0
2021-12-22 12:53:09,文文,1,…科幻前面有个科学的科字，不要太离谱,0
2021-09-12 12:05:51,阿柏的奇迹,2,这样的尝试在制作上越来越多就好了。,1
2021-08-29 19:05:32,嘻嘻珠,1,强行煽情，故事场景放在墓穴，就是盗墓片了,0
2021-08-29 03:02:28,看万部电影,1,刚看开头以为翻拍达蒙那片子，太多太多抄袭的地方,1
2021-09-24 16:50:10,max,3,特效还是不错的，值得鼓励，加油(ง •̀_•́)ง国产科幻,0
2021-12-18 23:39:18,Wonder,1,哈哈哈哈哈哈,0
2021-09-01 17:02:42,茜红柿炒蛋,1,国产电影，缩减主题，用爱情偷换概念，滥煽情，罔顾科学原理强行推进，这里更过份，你说复制《火星救援》吧，结果把科幻变成了平板到恶心的政策宣传。,1
2021-08-29 00:41:54,dnafisher,2,大电影小制作，不知道拍这种电影是为什么,1
2021-08-28 19:03:18,刘三十,2,假科幻片,0
2023-02-03 08:10:26,熊猫眼看电影,1,这种剧本其实可以不拍的,0
2021-09-01 23:41:01,任可,1,那个变种怪物是如何在天空中飞的呢？火星有重力的啊🤔万户号和地球视频通话，真是比我打电话还简单…,0
2021-08-27 19:59:49,站在山谷眺望,1,快被这剧情特效演技笑死了，槽点太多，无力吐槽。,9
2021-09-19 00:11:16,一颗开花的树,2,这个变异的也太夸张了,0
2021-09-13 10:47:07,枯木,1,什么乱七八糟的……,0
2021-09-03 12:08:22,w,1,只能说，画面确实不错。但是这剧本真的垃圾。,0
2021-10-21 01:50:11,南下,1,洗钱？,0
2021-11-16 11:53:22,littlebibi,2,两倍速看会觉得没那么无聊，就是怎么觉得角色们都太话唠了,0
2021-08-29 23:37:07,紫ωの落日,1,2个小时去看看喜羊羊和灰太狼不好嘛！,0
2021-08-28 22:41:16,板凳二厂,1,欺骗性很大，侮辱性极强,2
2021-08-28 13:08:27,V_Godfather,1,？,2
2021-09-03 19:42:47,Dawei0731,3,特效道具都非常赞，剧情拉胯，国产科幻加油鸭！,0
2021-08-29 01:39:20,蚌壳星人,1,qnmd什么垃圾片槽多得我都不知道怎么下这嘴。开头还以为是八九十年代的科幻，看完发现没个八九十年的脑血栓编不出来。,0
2021-10-10 20:18:57,郑允昶,1,就开始几分钟还能看……,1
2021-08-28 11:20:01,🌈大灵铲屎官,1,5毛特效+3毛剧情＝8毛烂片！人物立不住，情绪全靠嘴，煽情靠说教，剧情逻辑统统不顾，特效渣渣还要搞个鲲？山海经都没你这么会玩儿！辣鸡片！滚！,1
2022-09-17 10:57:06,念朝夕,1,中国科幻之路，任重而道远,0
2021-10-27 16:00:46,你好你好,1,太难看了 槽点太多 无语,0
2021-08-29 14:47:21,瓦房野木马,3,开头挺不错，越看越不是味道。剧情单薄地像冬天的空调被。不过考虑到言之无物是当代特色，还是可以的。,0
2021-08-29 12:50:33,燕子坞,3,三星为中国科幻……开头很震撼…到救援就拉垮了,0
2022-02-19 07:42:59,天要下火,3,多给一星鼓励一下。有两个硬伤，第一，中国航天执行任务是有各种预案，出现啥情况都有应对，绝不会发生失联的情况。第二，煽情太多了，流浪地球也就安排了一处，这个网大短短时间安排了两个人牺牲剧情，会让观众后半程看的觉得这个主线救援任务是彻底失败的。,0
2021-08-30 19:49:43,heca518,3,1星，但是为网大开始碰科幻题材鼓励两颗星,0
2021-08-28 22:37:15,大鱼在觉醒,3,着实说明国产科幻电影整体实力上升不少，无明星，演技一般，剧情偏弱，也敢用这么宏大的故事背景，这么震撼的特效。另外感谢国家外空探索能力提升，看中国宇航船进行这种火星救援，也毫无违和感。,0
2021-09-13 11:57:43,猫叔7152,3,前6分钟好像是外包出去的。,1
2021-08-28 09:52:53,李甫,1,能不能实际真实些净玩儿女情长的切身取义的英雄主义,1
2021-08-29 08:52:54,饿肚子的面包,2,火星救援+异星觉醒+山海经 冲着鲲来的，看完发现预告片里就是全部。另外飞船里的5毛装修效果我忍了，但里面微波炉，热水壶是什么鬼，还有火星到地球的实时视频对话是怎么回事？爱因斯坦不要面子的吗？,1
2021-08-28 00:32:57,王阿维,1,令人开心的是，中国胡拍片里面终于正式增加了科幻这个品类,4
2021-08-29 10:08:29,说来有点可笑,1,送你一星,0
2021-08-28 23:04:55,小林绿子。,1,不仅有资深演员石凉出演前辈宇航员，还有任重友情出演指挥中心负责人，一众高颜值的年轻演员饰演首次执行任务的宇航员在万户号空间站让国人倍感自豪。据了解这部影片成本一部不足院线电影十分之一，却高度还原了各种服化道，在有限的成本里实现最大化的价值，这部科幻电影通过科学家们对火星基地的探索，不仅突出了中国科学家以及航天员的大无畏和勇于担当的精神，同时也能激发国内观众对国产科幻电影更大的兴趣。,1
2021-09-01 22:23:24,冰山烈焰,1,故事行，编剧演员道路都不行！,0
2021-09-05 22:46:49,大冰块,3,所有的星都给鲲,0
2021-08-29 22:51:48,豆友67301548,1,把网大惯用的变异生物搬到火星，就是科幻片了。是不是对科幻片有什的误解，狗头。,1
2021-08-28 13:23:29,空哥唱歌了吗,2,翻白眼,0
2021-08-31 07:57:20,H左手牵右手H,2,就，呵呵。。。,0
2021-09-04 05:01:12,Daniel,1,什么几把玩意……,0
2021-08-28 19:21:15,江西吴彦祖,2,3.6／10,0
2021-09-06 09:09:14,小北,1,这就是真的山海经？！,0
2021-11-06 19:22:18,天使,2,特效有可取之处。不过剧情真的不敢恭维,0
2021-08-29 01:56:22,吸血小猴子,2,客观的说，网大拍到这样确实也算不错了。电影想表达的太多结果就是都没表达好！还不如仅仅讲好“空中巨鲸”的谜题更加可行！,0
2021-09-19 23:42:51,橘子西的小鱼,1,地球活不下你们了？跑到火星上去了？这怪物还没奥特曼里的怪兽好看。。。什么5毛钱特效。。你们作为航天人的使命呢？信念呢？,0
2021-09-05 12:26:34,托尼,1,2021.9.5,0
2021-08-30 09:06:36,多一些温柔,1,就不能想想别的吗？非要来……鲲…… 真不珍惜自己的羽翼。,0
2021-09-05 19:23:58,艺|Ingrid,1,这剧真是侮辱人的智商，各种没常识的剧情。唉，国产科幻真要被你们毁了，老外还真觉得我们是傻子,0
2021-08-27 23:03:46,landy,2,这科技水平愣是没有热兵器，剧情不合理地方太多了！,1
2021-09-05 16:44:56,菲拉兔,1,粗制滥造，莫名其妙,1
2021-08-28 15:03:03,Luffy,2,电影太烂了，剧情，演技都不堪入目。,1
2021-08-30 16:18:31,小楼听雨,1,辣级烂片，尴尬癌犯了,0
2021-08-31 01:11:14,小嘉文,0,不做评价，真的雷！,0
2021-12-28 23:45:35,嘿呦哈,1,国产片你说英文？,0
2021-10-22 19:28:20,layz,2,作为硬科幻片，咱编剧能有点常识不，地球到火星最近时也有5500万公里，最远时相距离4亿公里。就算恰好是最近距离，单向传输信号也要5分钟，最长需要43分钟。说一句话对方听到后马上答应一声至少也过去10分钟才能听到，咱可不能搞出来跟火星的即时通讯啊，跟可视电话似的。。。突破了量子力学啊。。。,0
2021-09-27 20:35:32,小磊,2,确实有点糊弄人了啊,0
2021-12-11 14:55:21,Chichiεїз,1,被爱奇艺首页推荐骗进来了，我还心想这国外片子吗咋这么好心免费看，看到鲲的一刹那我震惊了，敢情这么大个生物藏黑洞里长大的吗，全世界科学家都吃白饭了,2
2021-09-05 20:38:21,陌上花开,1,就是，真的不要轻易对中国科幻产生希望,0
2021-09-07 16:01:42,路西法,1,有没有2点几分的,0
2021-09-03 10:50:56,天门外的回忆,0,科幻还是看看美片吧，国产就不用浪费钱拍这种题材了，捐给贫困地区不好？,0
2021-12-24 17:36:47,阿蓝,2,美术已经很努力了，但是剧情是真的烂啊，会不会拍电影、,0
2021-08-29 08:55:36,echoninibaby,2,小朋友看的,0
2021-08-28 23:21:24,Greysky,2,拍的很正经，演得也很正经，但它就是能让我不时得发笑，哈哈哈，很多逻辑不通、莫名其妙的点。唯一可取的是火星外景取得挺好，估计他们是去新疆的那个火星基地取得实景～,0
2021-09-03 11:43:44,肥嘟嘟佑卫门,1,一堆大杂烩，除了特效之外毫无亮点。,0
2021-10-01 17:25:43,林风锈,2,巨鲸设定还有点意思，不过整体稀烂,0
2021-08-29 10:42:30,Evan_Yin,5,出乎意料居然还不错！虽然剧情有点老套但画面效果满分，中国科幻剧有希望啦？,0
2021-09-04 20:16:58,翟昂纳多,1,"想过难看，没想到这么难看，我到底脑子受了什么刺激要看这种烂片。一个电影导演，要不要脸到什么程度，才能拍出这种电影？一个编剧，脑残到什么程度，才能瞎编乱造出这种故事？杨利伟飞的时候都配手qiang了！！",0
2021-08-28 22:05:50,佦徑斜,4,国产科幻终于到了随意挑选的一部也能看的程度，特效合格，故事完成度尚可，煽情戏码有余而科幻细节不足，科幻不是冰冷的，但如何温情而不过于煽情则非常考验导演和编剧的功底。四星推荐，还有可以进步的空间。,2
2021-09-05 20:09:18,splendor,1,开头以为是个还不错的电影，结果看到一半，和闹着玩一样,0
2021-08-29 07:30:33,降虫罗汉,5,支持国产科技片，给个五星。但确实硬伤不少，比如用着普通的笔记本的水平却有瞬时通信能力，地面遭陨石撞击后的坑洞不见，宇航员年纪太轻，遇到怪兽能吓得一个门都不关，还有屁话太多，一个执行土星任务的人质疑去火星父亲的意义。科幻片非常讲究逻辑和细节，不然会下降好几个档次,1
2021-08-30 23:07:32,大熊猫文太,1,要是有负分就好了...我就想知道这么垃圾的片是谁投资的...这么白痴的剧情是谁写的...这么差劲的演技是怎么上位的...广电总局还能通过...真是邪了门了，刷新三观啊...我坚持看到了32分47秒，我佩服我自己,1
2021-09-07 00:48:49,star,3,其实也没那么垃圾，看得出算是大制作，道具特效，配乐，到确实情节太弱，才一小时14分，感觉实在是讲不下去了，特效虽然很垃圾，但应该也要花不少钱，但是故事细节太差，比如被蜥蜴追杀那段，可以学学终结者追杀女主那段，真是一波三折，电影故事细节太差，把细节丰满点，时长也够了，也会更好看了！,0
2021-09-02 20:40:33,余 守恒,1,什么鬼,0
2021-08-28 12:34:55,弦贤的小亲亲,3,电影情节紧凑，比想象中好看。在有限的预算中做出这个效果很厉害。鲲在火星上空的烟雾缭绕中翻滚的画面非常浪漫～看得出主创的用心。值得一看的电影～,0
2021-09-03 23:27:46,潤澤無聲,2,开篇还不错，画面很有感觉怀疑是不是剪切火星救援，剧情很鬼扯，又是傻逼科学家的骚操作，几个二货十八线小演员对付一个蜥蜴半天打不死，一个劲的话痨，队长更是让人死得看不明白，死就死还那么多话，国产导演差太多了,0
2021-08-30 02:01:28,西四北五,3,被dy虚假安利骗了。。以为能看到克系怪物入侵地球，结果实际是火星上一只蜥蜴一头鲸鱼。文戏部分疯狂的科学家牺牲的队长离别的父子仿佛套公式一样生硬。以及设定里火星上的神奇细胞是被遗忘了吗，这玩意儿得比两年研究数据重要吧。为了那头鲸鱼的设计多加一星。,0
2021-08-28 12:57:10,高调的沉默,2,那个背景感觉一会儿在火星，一会儿在中国戈壁，真神奇。电影片段总感觉在哪个电影里见过神似的，真神奇。宇航员俊男靓女，像模特多过像宇航员，真神奇。,1
2021-09-02 14:48:21,随意起的昵称,2,可惜了！中国的科幻电影现在特效跟上了，主体剧情也不错，就是导演的把控能力还有演员的演技太辣眼睛了。,0
2021-09-07 17:56:14,不忘初心,2,卧槽了，火星上有鲲，知道雷达会引来鲲，为啥不关闭雷达，非要牺牲个人，侮辱智商,0
2021-08-28 23:06:32,云上观月,1,烂到令人发指，洗钱吧，,0
2021-09-14 15:54:05,faygwy,1,我们就想知道，能弱智胡扯到什么地步，还真是只有你想不到没有他们做不到。。。。,0
2021-08-27 22:19:12,薛垃圾,1,有时候不禁思考中国电影起不来的本质原因在哪,0
2021-10-06 00:12:58,阿呆,1,垃圾,0
2022-01-06 17:48:01,imiking,3,还行,0
2021-09-04 22:16:42,null,2,那条火星鲲还挺欢乐的,1
2022-09-05 14:32:47,田鼠菌,2,还是传统的六分钟电影 故事套路 美术拉胯 在可见的地方竭尽一切省钱 希望现在pvod模式能诞生一些真正精品的电影,0
2021-08-29 18:39:29,MOVIE CREATOR,1,为了去另一个星球殖民，把人家原住民炸死了，这什么价值观，提殖民者洗白么？一看导演国外回来了，呵呵了,0
