time,user,rating,comment,votes
2022-08-07 00:49:06,momo,3,难怪热评让删文戏 真该删btw：那个酱油光仔太丑了 丑到我生理不适了😅,297
2022-08-04 22:52:55,Xaviera,2,让人看得想退钱，却又无比希望它能赚钱。大概只有古天乐有这个能耐了。,734
2022-08-05 13:07:44,了不起的花轮君,3,穷奇的特效贵还是潘多拉的特效贵？——刘嘉玲比较贵。,308
2022-08-07 09:30:15,亵渎电影,2,导演能力有问题，分镜头设计一团糟，剧本也不太行，连个零剧情的动作爽片都撑不起来，好几处生硬的bug。基本上就是拿一堆好莱坞动作片的套路加上港片套路，复刻了这么一个过时的大数据电影，制作上一股子好莱坞B级网大的粗糙感。古天乐的机甲梦想是好的，可惜工业质感还是跟不上，特效没细节，后期穷到连个怪兽和机甲战士连个特写镜头都给不了。我感觉什么细节都没看清楚，一度怀疑是电影院的拷贝坏了，看得人直着急，后来开始怀疑是主创团队要的就是这种让观众什么都看不清楚的朦胧美，就这水平，不值票价。,181
2022-08-05 11:53:41,失控的拥桑,2,完完全全把范霍文的《星河战队》重新拍了一遍，看到了无数科幻片的影子，欢迎大家来到B16区的《星河战队》，机甲版《碟中谍6》，《环太平洋》，《生化危机》，《第九区》，《明日边缘》等不三不四的结合体。而剧情和内容的呈现就见仁见智了，一开始就打算做老少咸宜，妇孺皆知的电影。所有人物塑造沦为纸片人的单一形象，为了爽而忽略剧情人物底色。估计全片最真诚的，可能是比人物情感还纯粹的特效。哦，还不忘记come on come on逆战来也。,230
2022-08-05 15:25:31,女神的秋裤,3,很有机甲的味道，特效置景过关，动作戏有出彩的地方，大桥追车戏质量效果都不错，有爽度。但多数特效画面剪辑快，镜头短，看不清，技术或经费可能还是没跟上。文戏和台词较干也较尬，老国产片问题了。普通话配音很出戏，都在读台词，没浸入。由于文戏和情感戏撑不起，最后高潮嗨不起来。整体算有良心，尽力了，但“尽力了不等于做得好”。,178
2022-08-05 12:23:07,克拉克🇨🇳,4,三星半，特效确实是目前国内最高水准了，台词免不了会被一顿吐槽，尬得不像三次元的人说的话，小女孩这个角色出现意义不明，如果纯粹是当做一个逆风局充电宝显得比较多余，打戏挺帅，大场面少了些，希望票房能有好成绩，第二部经费足一些。,1448
2022-08-05 20:35:40,misirlou,4,用心做特效，用脚写剧本,241
2022-08-08 17:59:40,楚天舒,2,可恶，剧本也是机甲AI啥写的吧。,179
2022-08-05 14:40:24,消亡之人,1,东拼西凑，乱七八糟。人物的逻辑、行为、情感简陋程度是好几年没看到过的程度。我本来想，至少制作水准会好些吧，但也没有，从头到尾所有建筑都很强的模型感，特效如何倒不重要，因为过快过抖的镜头让你根本就看不清。室内打怪像生化危机和异形，废土背景像疯狂麦克斯，人机大战就更不必说了，还要塞进来自港片的警队兄弟情，和全世界通用的战区小女孩。甚至还能看到美队的盾和阿凡达的蓝色荧光植物。无法在任何角落找到任何新的东西，哪怕只是灵光乍现；这些眼熟的组成部分也都没能达到最基本的完成度，别提有所超越了。什么都是，什么都不是。是这个时代最富余的杂交产物。,497
2022-08-10 20:32:16,胤祥,4,面对“人类的机会”，共存派最大的敌人不是外星植物，而是只在意自己政绩的天幕派……最后还是靠基因武器赢得了战斗……这寓言写得真是浅显易懂啊。,75
2022-08-07 17:48:39,千阳瑜,4,这不比独行月球好看？古天乐都去月球救沈腾了,125
2022-08-05 22:22:18,雨苔思音,2,这部电影最好笑的就是，作为古天乐准备多年的野心科幻大作，它在第一个镜头就开始掉帧。,193
2022-08-06 19:14:56,八洲,1,好无聊 好烂说好看的影评人到底收了多少钱总之现在坐在电影院的我就是非常后悔如坐针毡 如芒刺背 如鲠在喉,436
2022-08-16 20:28:14,看電影的人,2,拍的很好，以后别拍了…,83
2022-08-09 20:00:03,托尼·王大拿,2,至少，我们在“拍一部制作精良的蠢大片”这个方向上是有机会比肩好莱坞的。,68
2022-08-05 18:06:55,安先生,3,怎么形容咧？「为中国科幻片做出了一些有益的探索」,138
2022-08-06 02:45:33,宝宝金水,3,剧情过于简陋，开头5分钟就猜到整个剧情。真的是冲着古校长滤镜买票支持了。槽点不少：1.医院出现的小女孩莫名其妙，怪物包围能独立生存，古校长出现后丧失战斗能力只会玩布偶2.剧情简单，看了开头就能猜到结尾，特别是反派。3.可以看到的别的片的设定包括《穹顶之下》《钢铁侠》美队的盾牌《x战警》的Xavier。独行月球和本片都是学x战警弄个领导坐轮椅么？怪物也好眼熟，一时想不起来原形原形是哪部4.机甲电量太低，三个小时都坚持不住，刘青云那件更夸张，5分钟就掉电10%。5.最后消灭那个潘多拉的过程太拉胯了，刘青云两分钟就搞定的事儿，和着就是全因为反派捣乱才拍了一部片,119
2022-08-05 12:14:05,不为谁而作自已,2,特效确实还行，剧情太拉了，等了五年，花了这么多钱做特效，为什么不花点钱好好编一下故事呢？,131
2022-08-05 11:46:44,暗地妖娆,4,满满干货，全程无尿点。让我惊讶的不是全员港戏骨，而是他们已经成为故事和特效大场面的陪衬，重点在于机械战甲之间的PK，惊心动魄的人类与外星生物大对决，还有浓墨重彩的情绪渲染。每一次惨重的伤亡都故事更为悲壮，仿佛是地球在末日来临前一次狂风疾雨式的挣扎。因为毁灭世界的“潘多拉之盒”已经打开，接下来便是一场场让人心脏提到嗓子眼的血战，惊险刺激背后是给地球书写了最深刻的哀歌。以及，刘嘉玲在片中的状态真是惊到我了，什么样的驻颜术竟让她的脸部特写360度全方位无死角？！,267
2022-08-31 22:11:32,吃完中饭吃晚饭,3,哪个通信兵和女朋友是怎么混进这个剧组里的？,61
2022-08-05 15:18:44,私房歌,3,我的要求不高，要比上海堡垒好看就行了。确实好过上海堡垒。,171
2022-08-07 00:04:12,凡堪,2,就……很蠢，周围人都看笑了。,104
2022-08-05 20:01:18,MinamiFans,2,俗套剧情还能接受，但几乎所有主要人物的性格和行为动机都靠闪回来交代属实有些匪夷所思。前半段有那么两个镜头倒是让我回忆起了20年前玩过的Starcraft，如果拍一部Terran大战Zerg的电影或许可以参考下这个方向。无良电影院在出字幕放《逆战》时掐掉了屏幕，必须得给个逆向大拇指。,81
2022-08-15 00:38:50,钟镇源,4,多打一星算做是对国产科幻片的鼓励吧,17
2022-08-05 12:40:06,暴打鹅,4,精简文戏是对的，把重心放到动作戏上提升节奏和爽感，古仔当初成立“天下一”，就是为了探索华语电影特效未来的发展，如今看来成果显著，对得起自己的付出。希望能大卖，古仔赚了钱才能继续给香港电影输血，才能多建几所希望小学，太不容易了。,282
2022-08-08 22:07:42,或者雪,3,单看几场打斗和特效场面这部片是有潜质成为一部至少还不错的科幻片的，但这个剧情实在是…无人医院莫名出现一个小女孩，这个小女孩的出现之突兀让我一度以为她是古天乐幻想出来的；主角发现张家辉是幕后黑手竟然直接找对方对质希望其收手，这跟自杀有什么区别。以及张家辉演这个角色虽然本来就有病但也没必要满脸写着我不正常我是反派吧…,46
2022-08-05 22:43:28,马掰掰,3,感觉好不容易才完成这么一部刚刚好踩及格线的作品，要是好莱坞出品那就是洋垃圾了哦！离《环太平洋》这种还是有好远的距离，至少世界观就不在一个维度，都要世界末日了，还搞港片那套“抓内鬼”的故事模式就有点低级了。,66
2022-08-05 14:15:53,如此甚好,1,花钱看这玩意儿不如看免费的上海堡垒，什么意思呢，意思就是快跑！！,312
2022-08-06 14:49:53,Bromance-R,3,孤勇者打小怪兽 片尾曲逆战差点笑场,66
2022-12-12 12:07:38,rivert,3,天幕本来是为了阻挡天灾的手段，在保护人类的同时，它也形成了以李升为代表的利益集团。以李升为代表的天幕利益集团，不老实、不忠诚，对抗组织审查，靠天幕吃天幕，成伙作势控制要害部门，严重阻碍人民群众要求进步的努力，严重破坏团结和统一。经泰来、郑重生、谭冰等同志的揭发，李升不但不悔恨、不改过、不收手，反而以自杀进行抗议。组织决定，撤销李升一切名誉、身份，开除军籍、取消军衔，报请地球委员会第197次会议通过。,24
2022-08-22 19:05:03,開膛手傑克,2,太可怕了，这都不能说是电影有bug了，而是在bug里硬生生抠了个电影。咱就是说，军事机器人为啥不能飞，就算不能飞，为啥要像大猩猩一样爬？强行降低游戏难度？全片没有一句有意义的台词，无聊到我完全不care结局会怎么样，刘嘉玲像一个AI，渣渣辉像人形纸板。活该没票房。,46
2022-12-10 01:09:23,大夏夏,2,感情戏好拖沓，小女孩好多余。还有光仔和吴倩的爱情戏，真的不想看好嘛！光仔前半段怂的我都想揍他！这种任务找个新兵来，服了这剧情…就几个场面还不错…科幻部分还是弱了…,19
2022-08-06 23:33:07,吴孟达爱吃饭,1,整个电影最科技感的就是刘嘉玲的脸了吧,289
2022-08-04 19:18:41,Parity,5,5-炸死了炸死了，2022院线最爽。特效、动作的编排都很丰富，快速剪辑里仍然能看清动作。机甲战外星虫族，机甲战机甲。开场简洁给出剧情发展与节奏变化，之后稳定执行＋抛出转折，喜欢这种经典思路，剧作有很多瑕疵，删减部分只能背一部分锅，但在我这里是可接受的。事后想想不少拉的剧情处理，但看的时候居然也没觉得尬……成功援引了《天外魔花》以及其中的反派，借用麦卡锡主义产物进行表达，香港的情绪一目了然。xx主义侵袭，全球化对抗天幕封闭。爽+适当的时代情绪来源，在院线还奢求什么?,959
2022-08-21 08:29:50,凭栏听雨,3,感觉跟我玩一把游戏区别不是很大。,40
2022-08-10 21:56:07,拾贝壳的猫,3,低配版钢铁侠大战皮皮虾，然后还要经历严重的内耗。“结局怎样我们自己决定”，强调人的主观能动性。,30
2022-08-04 21:10:34,X,1,这个万国鹏什么背景？！怎么这么丑，丑得我浑身一激灵。一出场我爸“这个伢子是不是有甲亢？” 我妈“怎么长得歪瓜裂枣的？”我“这是带资进组的吧？”,237
2022-08-05 12:59:44,trek005,4,不缺经费带来的是华语难得的机甲打斗，特效也不再是漆黑的靠几个“手电筒”来打光的黑夜战斗，同时还有好莱坞式的科幻爽感，不枉多年的期待，古天乐，刘青云，姜皓文的兄弟情义也来的简单直接，互相之间一个眼神就能放心将后背托付给对方，超级喜欢，想去imax二刷,295
2022-08-08 21:37:50,傲翔,3,环太、变形、铳梦、攻壳……大杂烩，差点连素子怒掀坦克盖都完整复刻了。渣渣辉每次出场我都想笑，真是个毫不掩饰的大内鬼啊，是兄弟就去砍他啊,31
2022-08-21 12:15:00,头文字-K,1,听说明日战记票房不到40亿，中国人都有责任😅，自己拍得不好，只会无限拉踩其他电影，没见过这么低劣的竞争🙄,189
2022-08-06 16:10:47,𝑾𝒂𝒍𝒅𝒆𝒊𝒏𝒔𝒂𝒎𝒌𝒆𝒊𝒕,1,的确配得上“明日战记”这个名字，因为今天的人类还无法理解这种超前的艺术,181
2022-12-13 16:10:58,拔剑四顾心茫然,3,哈哈哈哈哈哈，看完了脑中竟然响起：一架刑天，一架穷奇，三个机器人，一辆装甲车，值多少钱？香港电影的神奇之处就在于，不管你是什么类型，什么制作，什么剧本，我都能给你拍成警队内讧。古天乐游戏没少玩，至少《武装雄狮》《装甲核心》里面的机甲应该是有所参考，反派虫子+大树这妥妥的《宇宙骑士》啊（拉达姆树），只不过本片实际上没有一个真正的反派，导致所有的大场面都是跑来跑去啊，追来追去啊，看点就那几段，文戏约等于无。人类家园污染是一重危机设定，陨石撞地球是第二重危机，外星生物是第三重危机，多重危机层层叠加之后，竟然找不到情绪落点，既没有展现人类生存现状，也没有说明外星生物的由来，就是这么干巴巴的告诉你这次任务即将拯救全人类，康忙康忙逆战逆战来也，编剧要狂野，架空英雄，拯救世界。哥，实在不行咱还是拍警匪吧。,15
2022-08-05 21:40:14,老袁,3,古天乐有句台词可以概括这部电影：“尽力不等于做得好。”（而且也未必尽力了……,20
2022-08-21 11:25:56,满船清梦,1,好好地电影不老老实实做，学流量明星炒作人设，拉踩其他电影，攻击影院，多少有点跨火盆那味。he tui ！,119
2022-08-04 22:02:26,LEのn个晴天,4,第一部国产机甲能有这种效果，很不错了，我感觉相当可以。古仔棒，恭喜古仔这个片终于上了，十年磨一剑值得。就节奏真是好快，但最后结局千钧一发的时候刘sir又有点磨叽。哐哐哐抗抗抗地就结束了，再来点文戏也可以的呀。,269
2022-08-04 20:42:57,sTill-Life,4,带着低期待来的，意外地觉得还不错。部分剪辑和配乐有点奇怪或过火，部分画面重复得过于明显。鉴于文戏几乎为零，动作戏又看得很爽，可以给到4星鼓励，毕竟第一次在大银幕看港产机甲片！ps.古天乐越长越像陈晓卿是怎么回事？,252
2022-08-05 13:38:33,温岭阿浪,4,目前为止，这是今年最燃的院线片——虽然这话有点矬子里面拔高个的味道。原本只想图个爽，没想到特效超出我的预期，亚洲特效能做到这种水平的确实不多。由于本片的定位就是一部机甲爽片，因此燃点多、煽情少；情节套路会简单、好猜，以降低观影门槛。导演是特效师出身，主演又是一个科幻迷，因此在机甲、外星生物及服化道上都做得比较精细。我个人比较喜欢高楼上爬满恐怖植物的场面，只可惜植物的戏份少了点，但好在机甲格斗戏够多。就以一部商业爽片的标准去看，它在娱乐方面是达标了。剧情就那么一回事。算了吧,250
2022-08-05 13:29:42,nananana,1,没见过张家辉这么烂的演技，古天乐帮他做到了。,165
2022-08-05 17:17:03,南柯无梦,5,我记得没错的话，这是中国第一部有如此特效的怪兽出现，机甲设计也不是抄袭的那种，值得电影院一看，应该值3.5分。另外1.5分是希望刘青云，古天乐，张家辉三个人，永远活跃在荧屏上。,741
2022-08-05 11:50:40,Ruocinrino,1,烂就是烂，指环王我还打一星呢,165
2022-08-05 13:39:20,朝阳区妻夫木聪,3,一部看起来后期很烧钱制作很辛苦特效很精良剧本很无语的……网大？拍的挺好的古仔，下回别拍了。,37
2022-08-10 11:56:11,阿左林,3,后半段算精彩  感受到剧组的资金紧张 全世界就靠2个人解救,23
2022-08-06 22:29:07,陈桑渊叔,3,也还能看罗，也就能看罗，渣渣辉那个角色我来我也能演,30
2022-08-05 11:48:10,银敏悲,3,彩蛋是独行月球（硬核版 想看），片尾曲是《逆战》，哈哈哈哈,169
2022-08-14 18:40:12,困困困,4,一句话，领导不想让那啥结束，天幕防控不能停。,61
2022-08-09 23:15:57,我就是你比牛,2,不知道光仔和小绿的存在是为了什么……,78
2022-08-08 12:17:29,许洎央,2,期待了两年，看得出机甲情怀，但极其需要好好请一位编剧。电影票就算是为古天乐下一所小学贡献一点力量。,47
2022-08-10 02:34:03,纤手破新橙,1,纯属诈骗，今年最失望,101
2022-08-05 23:03:11,我的cp是美帝,1,如果看了半个小时我就走我会给两颗星，但我很痛苦地看完了,84
2022-12-10 21:12:29,大头,2,如果你认认真真看完这部电影，你会发现你浪费了99分钟时间。港味的土气和俗套，充斥着整部电影。,21
2022-08-05 23:45:20,板凳探长,5,这是我没想到的ohhhhhhhhhhhhhhhhhh（2022.7.20）   剧情简简单单，过渡清清爽爽，肉眼可见，古校长没多少资金，但成片效果依然是出乎意料，一伙港片戏骨出现在科幻片里并担纲主角，很有新鲜感；我就知道，盖学校的古天乐肯定不会像马修沃恩随随便便这个死那个死；别看海报上写的张家辉是友情客串，人家戏份不少，电影快放完了才发现小绿是吴倩演的，她那一笑，《冰糖炖雪梨》的感觉一下子全都来了；这部电影里的怪物比《神探大战》里的丑，，丑得多，但是你看多丑的怪物还是刘青云打；谢君豪演的那家伙是真的像陈丹青，生怕他一开口就是“我从小就装b，我非常喜欢装b”；爆米花电影嘛，还是港产，难得这种效果，知足知足,484
2022-12-11 13:31:13,漫漫云端,3,看个特效还是可以的结局谁也没死不煽情给导演一个赞,12
2022-08-10 19:25:35,宋小卡,4,"明知同样的钱和时间，做别的题材可以多赚5倍，但偏要自己掏腰包在最难的道路上一意孤行，他或许是在2016年电影行业还火爆的时候掉进了烧钱的大坑，也可能他真的是有自己的科幻梦，也可能他是真心想为华语电影工业中最薄弱的特效技术环节做点贡献，或者是想改变华语电影人不断被好莱坞特效公司坑钱的落后挨打局面，总之我觉得，古天乐这位哥远比那些一心追求个人表达的艺术导演更值得尊敬～～也许今天的《明日战记》还很多模仿和借鉴，但好莱坞也不是一夜之间就能拍出《复仇者联盟》，特效的发展要靠特效资产的不断积累，靠中国特效人不断为爱发电，也要靠中国观众一起支持才能有明天，so支持中国特效，捐出一张电影票～",81
2022-08-19 18:30:03,Waiting㍿💥,4,本身爆米花片一群人吵着要看剧情？ 求求你们别买这类型的电影 本身电影绝对及格线以上 打一星的能不能滚远点啊？,54
2022-08-05 13:16:00,阿卜,4,视效超出预期，节奏毫不拖沓，打斗也非常精彩，末世背景题材+极为少见的国产机甲科幻电影！演员阵容虽说强大，但钱还是肉眼可见有用在特效的刀刃上。机器人名字穷奇、刑天难得没有使用编号反而源自于《山海经》，令人印象深刻。,233
2022-12-02 06:41:02,同志亦凡人中文站,2,带着垂垂老人气的科幻片，与流露疲态的演员有关，更与仿生化危机的剧本有关。现在想想，香港最后一部让我惊艳的科幻片还是“东方三侠”，也不需要什么震撼特效，就是靠亦古亦今、亦邪亦正的想象力。当年的天马行空今何在？,12
2022-12-11 15:22:56,发条橙,2,最恐怖的电影居然是中国科幻片，以前喷的是特效制作，这次不一样了，情节，逻辑，对白，演技都是太拉胯了,4
2022-08-06 17:41:04,辣手修猫,4,很奇怪，古天乐一个单身狗天天演父亲，演父亲就算了，还动不动死女儿。说实话，看到成片的时候还是为超出预期的特效惊叹的，剧情虽然简单，但官方宣传的本来就是爽片，各种炸建筑炸大桥，机器人大战标准的大片流程也是足够回票价了，那些随便打一星的真的该摸摸你们良心，这电影真的烂到发指吗。,47
2022-08-09 23:18:22,小学生,1,光仔不死真意难平,72
2022-08-05 15:26:03,影探,3,整体算有良心，尽力了，但“尽力了不等于做得好”。希望下次做得漂亮，“颁个奖”！加油！！！,27
2022-08-05 00:59:40,春秋向往,1,快逃，我是说真的。    炸母体那里怎么不放孤勇者啊？这不比片尾曲逆战合适？,115
2022-08-08 01:32:20,晚不安,2,带着《未来警察》和《上海堡垒》的预期进场，结果观感能比想象中要好出一截。古老板做科幻还是有底线的，能看出片子在积压的几年时间里尽力打磨了特效，另一方面也明显感觉到99分钟的最终版大幅删减了平庸的文戏，去全力突出机甲和打戏，但是整个片子还是显得太小家子气了，世界观没能真正打开，一个生死攸关的重大任务，看起来就像《扫毒》三兄弟的圈地自萌。万国鹏那会儿估计刚演完《路人甲》，夹生的演技在这帮老港星中间太过突兀。明日战记，终究还是成了明日黄花。,19
2022-08-09 20:31:00,CyberKnight电子骑士,3,三星半，特效及设计上的进步肉眼可见，大大缩短了与好莱坞大片之间的距离。对产业来说意义重大。进一步增强了制作华语科幻电影的信心。但从观众角度看，确实情节人物过于单薄，其实并未吃透科幻类型的叙事模式，世界观也没有展开。镜头运用显得凌乱不清晰。值得鼓励但难称标杆。,12
2022-08-11 10:58:19,尖尖碰碰拳,1,剧本是一个晚上赶出来的吗,104
2022-08-04 21:40:36,思路乐,1,【D】一种失去了地缘属性的疲软港片，同时也是国内暑期档的特供土鳖片，欲求在电影工业的追赶中复刻好莱坞的类型特质，最终却只能成为在剧情梗概和概念设定上无脑仿制的低能八股文。故事上不出意外没有任何邪恶的政治隐喻，99分钟的版本里只有工具人的存在依旧显眼，赋予他们打乱叙事节奏和令观众出戏的重要任务。更恶劣的是，主打“中国第一部科幻机甲爽片”的噱头，在视效上却完全走偏，开场便是极尽零碎的战斗剪辑，无意义的分镜下尽显掉帧劣质CG的独特魅力，而后的几场动作戏，居然还要追求近景手持拍摄的晃动感，一切有关动作和速率的细节都被模糊，也同样无观赏性可言，失败至极。,69
2022-08-14 11:35:47,途索,5,我想说，明日战记怎么就不好看了？剧情紧凑，逻辑缜密，特效匹敌好莱坞，看着热血沸腾好不好！,204
2022-08-06 22:35:50,谋杀游戏机,3,作为机甲片最大的问题是，为什么它一点都不燃啊？？特效还行，但“尽力了不等于做得好”，打戏镜头凌乱看不清，作为硬科幻剧情太儿戏了。发现内鬼第一个通知内鬼本人？小女孩对剧情推动有啥用？彩蛋是让观众去隔壁厅接着看《独行月球》的意思吗？片尾曲《逆战》很好地契合了这个项目的过时感。难得自己花钱看电影，不值。8.6五年纪念,11
2022-08-15 16:40:56,花地,3,高中生做大学考题，能力有限，但懂得从熟悉的角度切入问题。粗线条的结构和细节下，对节奏、桥段、动作的设计仍见心意，真能称得上港人诚意奉献。,15
2022-08-06 15:58:36,吴  刚,2,烂啊，真烂，20分智商的剧情，100分的套路，0分的创意。不带这么糊弄事儿的。,52
2022-08-20 15:39:54,也许真的有毒,1,我不欠他的,44
2022-08-07 15:08:08,ᴠᴠɪᴋS,2,为2022年能听到《逆战》加一颗星,42
2022-08-13 22:17:07,初音大西王,4,6.9分，看之前以为是烂片，但看完后感觉虽然算不上什么好片，但也绝不是烂片，就一普普通通的电影。假如我国每年都能出一部这种质量的工业电影，其实也是不错的，可惜事实上就算是这种质量的科幻电影我国一年也不一定能出一部。什么时候每年都能拍出这种不上不下的科幻电影了，我国的科幻电影才算是成熟了。,16
2022-08-05 13:00:22,糊乱的张贴,4,华语真正意义上的第一部硬核机甲科幻。16年关注古天乐这个项目，首款预告出来到现在也有三年了，感觉我都老了。看完好喜欢，古天乐和刘青云双男主人机PK，拳拳到肉，角色之间的兄弟情也很港片味道，男人之间很多事情不需过份解释，行动胜过一切，收尾也很干脆，有种以前港片的粗暴癫狂。现在好莱坞大片也不整大活了，能看一部爽片已经很难了！,87
2022-08-10 22:25:41,Karwai Auyeung,1,观影心情变化：如履薄冰、如鲠在喉、如芒刺背、如坐针毡、如临大敌、如释重负。,52
2022-08-21 13:19:40,мая,3,5.5，剧本太糙了，路线斗争的博弈描写得太过儿戏，天幕就是我，我就是天幕，渣渣辉这反派当的完全只是个工具，当一个末世寓言剧本都太掉价了。武戏相对好一些，但其实能留下印象的也就是装甲车长镜头和地下逃亡的跑酷动作戏，剪辑的零碎感和特效的游戏质感是阻碍电影视觉效果更上一层楼的两大元凶。,17
2022-08-05 13:47:00,望潮,1,全体注意！请避雷！请避雷！请避雷！（重要的事情说三遍）,34
2022-12-10 00:43:33,李小坏,2,缺乏故事内核，特效和设定都是好莱坞十年前水平。,9
2022-08-05 12:50:43,随便看看,1,打着希望小学的旗号拍烂片该如何评价？一星送走,91
2022-08-05 12:11:14,vert,4,看完明日战记心情澎湃，国产硬核机甲堪称一绝。,158
2022-12-11 21:24:53,艾米莉,4,我觉得很惊喜啊，完成度很高，这种类型片不能对剧情要求太高，好莱坞90%剧情也很烂,15
2022-08-04 18:56:40,亲切的昊子,3,可以说又是一部优缺点十分明显的诚意之作。拯救全人类只是个引子，重点在于一次行动，无论是医院惊魂的游戏既视感，还是机甲街头狂飙的追逐刺激，除了镜头太晃和偶尔的塑料感，整体的视觉效果都十分在线。然而文戏和人物上却十分敷衍，对女儿的思念，战友的情谊和过节，上司的私欲和背叛在剧作上体现太过于陈旧和俗套了，在这样一个硬核科幻片尤其显得腹中空空，撑不起来。,17
2022-12-11 23:01:47,Mr和弦,4,电影3分。能做到类好莱坞标准已经不容易了，这种电影也没必要扣剧情，纯爽片。➕1分给国产科幻鼓励,16
2022-08-06 08:04:42,纯属菜鸟,5,就知道一众人扣着剧情不放，又不是瞎子看不出来小女孩尬、反派降智、故事稀碎，元素众多就是“缝合怪”，什么十年了这些都不注意没有诚意等等。人家专业的工作者难不成比你们这种业余的观众还无知？就中国国内从来没有这样高水平的硬核科幻机甲片出现的情况下，探索到现在这样令人惊喜的水平付出的精力是你拍拍脑瓜子随便拿好莱坞成熟能力无脑对标能理解的？怪不得豆瓣是其他人眼中的笑话，以后这上面评论就当娱乐看就行了。多一星给国产之光。,168
